Address,Allocation %,Type ,Sum
0xf772980702edf4725fbb4de38a4553320a583728,0.001881600000000%,Token Holder,
0xef13e9ed7b74eba166a964dac9f0cd18d5a70d1f,0.001880640000000%,Token Holder,
0xc9d4cd1144341ff8156a41472b4e65261724710b,0.001879520000000%,Token Holder,
0x7aa41c241017a6e532816215596d8a9f04ac0bf8,0.001876800000000%,Token Holder,
0xfbd181b607297ea7f1c85e13f81ef6f6b3cbae54,0.001874480000000%,Token Holder,
0xea5cdbb33b1512abbd71cba54b19c16ceba23ec8,0.001872640000000%,Token Holder,
0x0dab5603a8dca884a4dbc6b8a74875a0cec989a5,0.001869280000000%,Token Holder,
0x4a937bc9e1f552cbe3775bbc80ee5d3d3abef753,0.001861840000000%,Token Holder,
0x10665f86175a79523a7eac2a3494c6f772af4c96,0.001853840000000%,Token Holder,
0xe78603f14927c5a84c48da8d95e2e4cd40751272,0.001850000000000%,Token Holder,
0x108f62f282ee1bacaa7487738170f92caa33720f,0.001844560000000%,Token Holder,
0x6b0e32067a2ed5480845c5a30e944cb7df888cfd,0.001838480000000%,Token Holder,
0x4da03ab0da0a96d825889f26af7ec12312b838a1,0.001833200000000%,Token Holder,
0x1e8d0d1a7ef2b3d4f946210ed27d75a488bb10c5,0.001832640000000%,Token Holder,
0xa38bf3641eedfb51fc67a446c19185e14e6f80af,0.001830320000000%,Token Holder,
0x08ace6e809d315101d31be108d544cb17bf31505,0.001828720000000%,Token Holder,
0xc2aa9890700d87b19465623574a2423e430b2bf5,0.001828160000000%,Token Holder,
0x6990b9280c1a42a1b1daf35151de5bf2a83edb68,0.001826480000000%,Token Holder,
0x3df883542ca0037346acff9417ff6a7d68204096,0.001825840000000%,Token Holder,
0x2c9e795dd06e54bd1855d6474929167646b80853,0.001822800000000%,Token Holder,
0xd84d4e5b21d2fc6752f87d620e13b5d1bd3fb206,0.001813360000000%,Token Holder,
0x2c36008d017750762bcce9cb5f291d44a1292323,0.001806960000000%,Token Holder,
0x05eaf3564c72506ac18981890f1b1e9873a43a4e,0.001802400000000%,Token Holder,
0x694114e5848248386c5ab9a476913c46851db4f1,0.001795520000000%,Token Holder,
0xd1fece35e8cf30254ee82a7ed392abb1ea61ef02,0.001792560000000%,Token Holder,
0x6297797d073962ebcb4bc4209e10e7312126a253,0.001792400000000%,Token Holder,
0x88f689ffeaeeeafe7704461826ead77b70bacee5,0.001790080000000%,Token Holder,
0xee01320bbf23dbdd88d200465c92bf391c52fe5c,0.001788960000000%,Token Holder,
0x4552a760396372c785e64a84b8cdfa01bda289f5,0.001783520000000%,Token Holder,
0xd286f44bdc57d8cf0480ef2075ee9f13f311b77e,0.001781200000000%,Token Holder,
0x8078d61c4f886cca30665fbba7bb19950e1dc313,0.001776800000000%,Token Holder,
0xf8990a5ee1f49a02c6ca561b5b8f3432e38628a6,0.001771360000000%,Token Holder,
0xa92cfb1c9e02ef81211b08dd8570a48986eaccd3,0.001771280000000%,Token Holder,
0x9d17771ab8abd5550e0db8df675f5b28be4bef7b,0.001770960000000%,Token Holder,
0xf203176908fe3b290df18627082d3be29f2b9965,0.001769680000000%,Token Holder,
0xbf64fac525f675f2d08e75314440514e66f55501,0.001768480000000%,Token Holder,
0xf9505ae57e6312f5661e8e2a4af1e166ce4a9124,0.001764480000000%,Token Holder,
0xdb822b9a7ec10dd2b394ee6420698fce607edb8a,0.001757680000000%,Token Holder,
0x324151fd0be17516708ad9e9156dbd0409d6861c,0.001755600000000%,Token Holder,
0x1f77ec3914caad7ba49242d6925c50298429fc24,0.001755600000000%,Token Holder,
0x020502ed6450f95fd7650b1999da647aee84071f,0.001754880000000%,Token Holder,
0x6a1f4be0bdcc111b503844a235acc39a0e482030,0.001751760000000%,Token Holder,
0x3038b6ddf96e18c9d7f7b4fecaf7ea0d69c27de1,0.001750160000000%,Token Holder,
0x9c4b7756f3016b26dee929f56736d22a3b50833a,0.001741120000000%,Token Holder,
0x6aa954d5748a95f516933c95661815845869c663,0.001737920000000%,Token Holder,
0x2e3efd5ee0c55617dc403df2a6b78fda2f993a6b,0.001736640000000%,Token Holder,
0x26d747d536230762adcb130d542a752499cf2951,0.001731600000000%,Token Holder,
0xa7587b7796ce973d9698a423340c31a6292c5456,0.001730800000000%,Token Holder,
0x56cd7ad59ea6f42ff3226ed84c6d699b12a93b3e,0.001715200000000%,Token Holder,
0x6e28aaa9e0324c53537032ae04470457378c0bb8,0.001714960000000%,Token Holder,
0x9ee646a86a67f3021dab24aac6f7b6942becc1c1,0.001714560000000%,Token Holder,
0xd60f271a7669804f10001daf191b1f6dc733a0ca,0.001711280000000%,Token Holder,
0x1a1c3d746a751e04bfbc2acdb5a0a65d0a8e8872,0.001710080000000%,Token Holder,
0x320c66a3ccc8222af836693f86ea2d257e2e6706,0.001707920000000%,Token Holder,
0xc4759cf9491eb25609a24cc3a0e9733321079b12,0.001705200000000%,Token Holder,
0xc9bf08f3bdb14644ef4a2b7d855d427d8e77514d,0.001705040000000%,Token Holder,
0x2598d7eee7c4449cb3b7edb2c555ca0171aafadc,0.001704640000000%,Token Holder,
0xc168978e4f169b8c4edb91a491e8ccc4929ff8bd,0.001702400000000%,Token Holder,
0xb9445c7170430aebd1d7ed89573ffc51786312c9,0.001697520000000%,Token Holder,
0x461776850c4d29fdfc5d00f48358551bc633369f,0.001694640000000%,Token Holder,
0xc0bbdc46b5661bad3af778723723dec410029793,0.001693680000000%,Token Holder,
0x835d3061abbc2b4d1a6a6c6d99624efa4948ff56,0.001693360000000%,Token Holder,
0x4b6d3c994bd197cbae324236b80f2b528d57d195,0.001691600000000%,Token Holder,
0xb8ed55a1a70574b1ec078c19066aa2329070ea14,0.001685360000000%,Token Holder,
0x767f0b01f6d4d5fcc64367a3a6bee16ffd3d8f41,0.001685360000000%,Token Holder,
0x635755de990cdec9a33099dd2285f1b471ffeb28,0.001684880000000%,Token Holder,
0xc385778b9571c06e68fb8278baeabdf8c3ab568d,0.001684560000000%,Token Holder,
0x929fac23f441048bfef13f5ac3f908fe1fbd56a2,0.001682080000000%,Token Holder,
0x155e6a3265e4b5055a0c4f135833030d34c4b8ee,0.001675360000000%,Token Holder,
0x67846f282d47e3933c15f61aa907149feaf892fd,0.001675200000000%,Token Holder,
0xe5f3bd1634a7ca9c0bb2aa2e5a9b59cc9af57382,0.001670160000000%,Token Holder,
0xaf0e0b676d1f5c9445169b7ac904744a028ea7fa,0.001669840000000%,Token Holder,
0x443d27a364892763e3b2ac11560d0f78152b1ead,0.001665680000000%,Token Holder,
0x5cee34fc6316282b9e1c77cf2734b5e25621a080,0.001663680000000%,Token Holder,
0xea36b3cc64e3e7d87b311137b4d79237dd06c36f,0.001663440000000%,Token Holder,
0x819fd305473f8ba3d1962681abfddff554d45897,0.001660000000000%,Token Holder,
0xd56ded942a273e857ea422a0cad6296ce6aa930b,0.001658400000000%,Token Holder,
0x73c9bb2ea12fd623ba704fdbd66b2efa55ba2df5,0.001657120000000%,Token Holder,
0xf51da5259c0a5f9d60b7eb2ce421860f4a4500d0,0.001656160000000%,Token Holder,
0x8d852d960d67fb2e41bd4d751aa737242436790b,0.001655520000000%,Token Holder,
0x461d7b9cac8016b240165fb5d979d40618feed1d,0.001651280000000%,Token Holder,
0x50ef910263bf4caf5eaf29c9659bbd57d3795e1e,0.001645760000000%,Token Holder,
0x8f5526328eafb07474712a361259386b0231813b,0.001643680000000%,Token Holder,
0x416b44720169c37beadbff921962ab37968c0c38,0.001638560000000%,Token Holder,
0xcb56daabbbfbd36e60d2443322f648b18a4e0b7d,0.001637680000000%,Token Holder,
0x73f345d9ee5ce4a8456b5a04b2439e430379a845,0.001634240000000%,Token Holder,
0x5956fbd32f820eb89d4d06a88aed2fd4325e92fa,0.001629920000000%,Token Holder,
0x4172309bb003f607a02323bd05c14f3bc33d9bb1,0.001624960000000%,Token Holder,
0x4ffa533bf11da89b685aa057323372799336c752,0.001614080000000%,Token Holder,
0x198858e2d8b9c3fd7a4a6154f7bb3605efeeeb90,0.001613760000000%,Token Holder,
0x6bdd8924354b66ce1120f5fa9f750dd4d8529905,0.001610320000000%,Token Holder,
0xc564678b4fe227dbe95a56d565171bf6f29797ab,0.001607200000000%,Token Holder,
0x0b59ecbf2510bd8c0a10f9b257d347f97db00189,0.001606880000000%,Token Holder,
0xac56270df59cfad61a5fa58bc56dd4834c787029,0.001605440000000%,Token Holder,
0x5a53954e81c6893b9b3ce2c6570fb07425ea362c,0.001605200000000%,Token Holder,
0xfc1307d170883d792a141bd347f2d339caae65a3,0.001604560000000%,Token Holder,
0xe04b48d16d0532b6c20d8c8deb72ebe1db3954e2,0.001596800000000%,Token Holder,
0x5629e8e874dfb57abfe29039af00aeecef2e7e19,0.001594720000000%,Token Holder,
0x5bc0eefb25c0e5a27378425c865aa59ec410a37f,0.001594160000000%,Token Holder,
0x57bbf25c6797468941bcd65e6d12de5b825a5d35,0.001590720000000%,Token Holder,
0x4d81230776a5460f43cda54806c6de9cd30c86e9,0.001586160000000%,Token Holder,
0x3a8460b34ef88659133c5180dd1c1aee8eaba75b,0.001578960000000%,Token Holder,
0x7ee94b139322240ca8bdc3ad0c291e50f05fd40d,0.001578880000000%,Token Holder,
0xe1d35128019c486a3b17c9d7e4940b4bf8f21148,0.001578000000000%,Token Holder,
0x9b152f920d277c6c1c277aed0ce0a893146f5acb,0.001576480000000%,Token Holder,
0x69e19a3a975b5e333e4abd8c1afe0fe66ae707e8,0.001569920000000%,Token Holder,
0x4b85f9ec53d4a3f330084d4f115063d417b15fc8,0.001563600000000%,Token Holder,
0x8130398e2269cf05a9482b988c935094e99ee4a8,0.001559040000000%,Token Holder,
0xb0140ed01ea8ffbf679e5073e9076f9f893089f5,0.001555360000000%,Token Holder,
0x00bc2e02553b62d242f93002508c811709d6a9b6,0.001552000000000%,Token Holder,
0x7655344b60dfbc1243b985eb554d47d2fe1fb957,0.001551680000000%,Token Holder,
0x5d5d044c3aea295cd6b2ca9da804dcc1ddd2eee5,0.001551360000000%,Token Holder,
0xbad0bc344ef4bc9266325bb1fd9f419e9245d7bd,0.001543280000000%,Token Holder,
0x00af10274aed87b67be80077347b20a5b53d8342,0.001542480000000%,Token Holder,
0xb2c199328c8a602454b7c3a00480ee4a4a836f5b,0.001542400000000%,Token Holder,
0x1f492271e72831d903b5f8df373f49484488890e,0.001539920000000%,Token Holder,
0x92df07596f0283d1554df36fe92c29a6c56605c7,0.001538400000000%,Token Holder,
0x54230e4d52e7510295ce359a030abfd1e3b84641,0.001536560000000%,Token Holder,
0x7fd4330deaa55969cb8edb7641bd48bbbb245fdf,0.001533280000000%,Token Holder,
0x0119c778b6e361d62823934baf9e88566c2861f1,0.001530080000000%,Token Holder,
0x98826e49ebe9201fda844940929edcb2497b5763,0.001521840000000%,Token Holder,
0xfef06c0d09b2fe9c39b8998dd3d00b9d69bf2a94,0.001520960000000%,Token Holder,
0xdc7baf7843677f020ddc21230f44320db2204ceb,0.001520400000000%,Token Holder,
0x4d0bbcee482297a852819088b35e67f5d12cf94c,0.001519360000000%,Token Holder,
0x5cfdb528eb3e9f3a497dca88eba0ba90e53ab90f,0.001516640000000%,Token Holder,
0x49270b6b82f6ce778e271d793f3d1c7a5ffa974a,0.001514400000000%,Token Holder,
0x86e0c53662653dc99c5cd4183d680ad93402810d,0.001510800000000%,Token Holder,
0x81556d020ad2d66018dc329709459b38f7a40ec6,0.001507280000000%,Token Holder,
0x755987059edcfa324da1077fab1a32ac8d42436f,0.001506880000000%,Token Holder,
0xabca0befec85f88690e48b74f4b8f6faeccd0faa,0.001504560000000%,Token Holder,
0x4e73c5717f6d48d06e3b811c6bd37cd2df82f862,0.001504240000000%,Token Holder,
0x4091243e3fb5e637d06c265c6eae1be7fb8460ce,0.001503840000000%,Token Holder,
0xfc3664b6c115edbd998d5fc31c713938817933a2,0.001498880000000%,Token Holder,
0x4262fcacf9517e2721b8476d3e0e07f8554b93b3,0.001491360000000%,Token Holder,
0xd75bbbdbef156e74524d36a207f56cec60a4cf51,0.001491120000000%,Token Holder,
0x1f9a5cd0632d68f1e25f1786b3807d9325642061,0.001483440000000%,Token Holder,
0xd30d93511ef4b0e0775ec4f68832798a9a0c80cc,0.001478400000000%,Token Holder,
0xe0b2c8eb88945d8db88b46a6758ac95b95acb5c7,0.001478240000000%,Token Holder,
0xc4fb4e0bf5282b9349451d24a4fc52f307b822a4,0.001475760000000%,Token Holder,
0x19ceead7105607cd444f5ad10dd51356436095a1,0.001473200000000%,Token Holder,
0xd5fffa7ac9f7cd04cb9b561874c8b7f55898f7c9,0.001472320000000%,Token Holder,
0xe11090ea8f0a6718308d944cb9dbd58cc8f3dbf5,0.001469120000000%,Token Holder,
0x1200b6a3c1cbaef1883fb5eab52a597b4730b3e8,0.001463040000000%,Token Holder,
0x916666fab5bfb2ee0ed3cafc737dcf8a183acf2c,0.001462240000000%,Token Holder,
0x31bda2121d0e5e93e1a3d84461790e736de19458,0.001462080000000%,Token Holder,
0x4450a7339a41f3957d6e8bd9b9e1b661a07e4970,0.001461920000000%,Token Holder,
0xdb701c6badf1f1d5e4a06d1de3704abec6da590b,0.001461120000000%,Token Holder,
0xa47f227c2ec16e957ddaefde5f04c2e06cfc7c7a,0.001456960000000%,Token Holder,
0x5674d6b85e9e6220500331ad4d737e1cd55cf50d,0.001456400000000%,Token Holder,
0x7e4ddc00ac1642d422e4224539fd8a0a5dacd1fa,0.001456080000000%,Token Holder,
0x707c85d353f5b17669b99dd996a304c33540b2f3,0.001452000000000%,Token Holder,
0xd0da87deb5d8c47b0d3006baf2eb717f3c1ba274,0.001451840000000%,Token Holder,
0x825c31288f7525b8cea03244b7148a6cf651e1b9,0.001451680000000%,Token Holder,
0x960bc7e5fc6f02a50b7905ba94e91ce0604c6019,0.001443040000000%,Token Holder,
0xdcde1b76e2b1b480ce8e7b29d67284df1671b56c,0.001443040000000%,Token Holder,
0x1bfbf67576b6762e8edf03701f442828ee9d59f3,0.001440160000000%,Token Holder,
0x61913576818c2bf4f159f431882419cdfe4b646f,0.001435120000000%,Token Holder,
0xa833bbfa2f570a33d21586e5c9e17cb7f6a3bee2,0.001433360000000%,Token Holder,
0xdc47faacac3969e5d11737d53ce7eb17a42318d1,0.001432560000000%,Token Holder,
0x62fe68a9d1aa0dc6a3c2ce8d9259feff7f79fedc,0.001423440000000%,Token Holder,
0x3f9bf3ad0bfa6e1c2de196c63e88b3804303ee5a,0.001422800000000%,Token Holder,
0x68bbe9238454344b136f1e5b46de75c6ad3c9bb1,0.001421040000000%,Token Holder,
0x326318124af0496b9a83f9b120b417ae098ec8c4,0.001420240000000%,Token Holder,
0x47259ee9c2b64cbff87c76321b9e33c5f6b00cc6,0.001416400000000%,Token Holder,
0x5335f196204a00a412d6266ccb276ac6542774d5,0.001416320000000%,Token Holder,
0x970b64ec562a84d2ac16b848953bbaaa784859fb,0.001414640000000%,Token Holder,
0x295fd27509ab5d1f3397902454bf4d2bafc7110e,0.001414560000000%,Token Holder,
0x3b1f5dc007ba2bf7b2021dcff3a972d376a0dfe0,0.001411760000000%,Token Holder,
0x9660cfc2182eb7ae8dcbe5b65287f840257b60f3,0.001409280000000%,Token Holder,
0x3f79b53ba8f7e27f56828e89716caba22a149c52,0.001407360000000%,Token Holder,
0xfd96804ca8552f846bc922a976945c8b9bc60d13,0.001405760000000%,Token Holder,
0x5e5b04a3ad2e03cbe7f32b33dbf5c609200afdc4,0.001405280000000%,Token Holder,
0x770569f85346b971114e11e4bb5f7ac776673469,0.001404480000000%,Token Holder,
0xf197d1037e1171d5881d22a44d0ea6b2f9aedbe5,0.001404480000000%,Token Holder,
0xb7c4eb9e71675a1ffc10bec925a6a6955086131f,0.001404480000000%,Token Holder,
0xba0ac99277db49f809dcd1c894d36b336fe97fc4,0.001398960000000%,Token Holder,
0xcfca891615b4612f7fea52314adc5f56a96c3381,0.001396320000000%,Token Holder,
0x1f2e3ab474e3a79026923c2e64a45609132a33f7,0.001391760000000%,Token Holder,
0x9bfedee6f7e0ca4a07a336aecf11206d1aaa7f67,0.001389600000000%,Token Holder,
0x52dec42910f3de79c63bcaf18f974b9313d7edff,0.001383840000000%,Token Holder,
0x2cae0ac9a7a7048516868aad672c49ab632b38c8,0.001382000000000%,Token Holder,
0xc86fede706d16dc3dac409f8d565464caae7f226,0.001379040000000%,Token Holder,
0x554ffcf3342672fe031780b5990518eae5a95774,0.001378800000000%,Token Holder,
0x36d4686e19c052787d7f24e6913cebc025714895,0.001368480000000%,Token Holder,
0xd5986265b5b5aecd7103e61003fae8bc7ac36961,0.001367840000000%,Token Holder,
0x3ee43ef8ecfa2ce7e6941e9fd9fc69c0153ec4de,0.001361600000000%,Token Holder,
0x1efef7f11f43156ea37b6ec411c54045d6885c40,0.001360480000000%,Token Holder,
0x0119e7a6973e2a71b3ba9a7ad26086eaf1752823,0.001358640000000%,Token Holder,
0x9d975ea9c494368e8156804c797a036a395e29ab,0.001357440000000%,Token Holder,
0x727b11189b0c091922c5a111a95408c78514fe69,0.001347840000000%,Token Holder,
0x23fcc8058108d8024a7e0518f1f490c66dfa68d8,0.001347280000000%,Token Holder,
0xf2dc5f237286cb8e9b35e95b896d93eee5811313,0.001340160000000%,Token Holder,
0xb91a8006ff0af8fb02c44444b807974e887f8e41,0.001338800000000%,Token Holder,
0x4d3615794742d41339300fa2cd302fdd113610e1,0.001331760000000%,Token Holder,
0x9459c33aed6a916acfd94dab470e1f4d94b954e5,0.001331760000000%,Token Holder,
0x42330f2821dd273c4a43b78d8276e184f87c5b59,0.001327760000000%,Token Holder,
0x1549ffed5fbb43d0bc25a4faac4e00cfe91d3f08,0.001326880000000%,Token Holder,
0x1e2e48b626c77335592c7da40c5ea255cc4dccfa,0.001326400000000%,Token Holder,
0x662a84667721138ecf5789de2d256a289afbe71f,0.001325680000000%,Token Holder,
0x02e6e2d228d0a1738bc9330536fcc72df9666f11,0.001325200000000%,Token Holder,
0x58b32ce898424b17c787533b798af4446763f034,0.001324400000000%,Token Holder,
0x816b0cab4a975b54b3f0b859b0997bdfbca27bf5,0.001323840000000%,Token Holder,
0x6656a302c0d3d11bd07781d2837657c5bd9e4cd4,0.001319600000000%,Token Holder,
0x9c6e5bceb7729742c69323f24db372836a022258,0.001318080000000%,Token Holder,
0x8229efac2c4594e207abff64d94e79399b552c01,0.001316800000000%,Token Holder,
0x67ac78caa21f54d28767c88e91d6b8e55c3270ea,0.001313440000000%,Token Holder,
0x64d5027534be236b62a40c1054469b35541a2f0f,0.001312240000000%,Token Holder,
0x231c0e8229c109745e7415039735399ac4f206a6,0.001312000000000%,Token Holder,
0xa497bfbf2920acae69fa582edb742628b18a68ca,0.001311200000000%,Token Holder,
0xf009732206bd11ab0ba6f9b7a7f9d8677ae489ce,0.001310240000000%,Token Holder,
0xcc3fe90ef963243bc2e20d748caacbd7241337af,0.001309040000000%,Token Holder,
0xb845431b6ce5dca4a4b4a8a54e82452df0e2d717,0.001308880000000%,Token Holder,
0x964ed78baaa44e4db3b2ce291b2deac5cc4b1821,0.001303280000000%,Token Holder,
0x92e464d75bbfded8b87b1acde09f7f86a0672639,0.001302000000000%,Token Holder,
0x06c0f01c7935a8106cd4440f8ce60cdd2f4c6b4e,0.001301760000000%,Token Holder,
0x12b6ea06ad34aa8ed355fa820ec4a71b07f1ff3c,0.001292960000000%,Token Holder,
0xd623ff00a11d45d13fb88a9bfc2793668b22f11d,0.001291040000000%,Token Holder,
0xe242b9daaf3af2758d2b25eeaedef89ee18e0eb2,0.001284000000000%,Token Holder,
0x03098d021e9f45e594f1588a30078e95410df80e,0.001278880000000%,Token Holder,
0x0159ab1b044c504beeaf0c3f94f4462687f13f71,0.001278640000000%,Token Holder,
0x2f77f6b6a81b11a847a2f78d1d0b7fe999253c7f,0.001278560000000%,Token Holder,
0x4a183b7ed67b9e14b3f45abfb2cf44ed22c29e54,0.001277040000000%,Token Holder,
0x67ba4b7f807579796fb2570d08185a3d3a2b4b57,0.001276160000000%,Token Holder,
0x8eb370fc32574d0aa7cf641cfb2053af61b25396,0.001275440000000%,Token Holder,
0x3a8ca76437ba5b65353e64a7d2afc0547e1388c3,0.001273040000000%,Token Holder,
0x9303c79e632a07402d66f568e2f1946334e757de,0.001270800000000%,Token Holder,
0x4ed68ad487cd09bca3b401907487d1140dd3a094,0.001270480000000%,Token Holder,
0xeab638cd9ac706a6c1ea12d33c7344e1c1cb3d78,0.001270160000000%,Token Holder,
0x16bdbee2df586c3900c82564412ab2cca2915be2,0.001269680000000%,Token Holder,
0xe24e06de56b6c5438e589fc074d923e122ef8133,0.001263920000000%,Token Holder,
0x85c206cc64d042ba9ba0717a3d3ea9c28abcedc6,0.001263600000000%,Token Holder,
0x8184190021cffb3d454563605b2a961116917f1d,0.001260160000000%,Token Holder,
0x3bbf5d10a388f1e94feec28d5a98be43d3d693a9,0.001259200000000%,Token Holder,
0x7aa13d2cc22936538283050ffb62bda7bd27911d,0.001258000000000%,Token Holder,
0x38eab618b5d7fbd8c19c6c1b17571f679b0b3b32,0.001255840000000%,Token Holder,
0xb5db5b637bb17c4c3a1a276265efaa96933e50e4,0.001253520000000%,Token Holder,
0x7065aeebdfc9d4be9fba53665033c52eeaeacb62,0.001253280000000%,Token Holder,
0x12d1410cca90c51268b77b3a57b64a1afee76484,0.001242560000000%,Token Holder,
0xfbd15cab0c34c1ef1b611c5afe1f5393437f810c,0.001242160000000%,Token Holder,
0x63ffda22d88c2922ba4e9a9ef3e8da0eecb8a8ab,0.001242080000000%,Token Holder,
0x5e560c3ce4bc11b26b176da6cd6a16099a649fb1,0.001241200000000%,Token Holder,
0x8d88c3bdb516208d4caa33f1e3a47d90b29358d2,0.001240640000000%,Token Holder,
0x1f2a049ed2b3f49ae8f52902f4e8935c9cb1e653,0.001239760000000%,Token Holder,
0xa14f0c4ed666194de6a55f8ec4137d8a4a4d84d8,0.001233600000000%,Token Holder,
0xc811aa11c41998753a12f86f95eb12971d1d8e23,0.001232720000000%,Token Holder,
0xfd4b71c5cd01198987dcc97ff6561a29ec913773,0.001230880000000%,Token Holder,
0x9d6a8b5234e28d66f886b5557edbb04d4416ba9d,0.001227200000000%,Token Holder,
0x214df30dd378e7cfb6c16e7fc595798b6d1499dd,0.001224960000000%,Token Holder,
0x4c9f90e319be5132cfb08d66a70ad135ae182f8a,0.001222720000000%,Token Holder,
0x6fe4aced57ae0b50d14229f3d40617c8b7d2f2e1,0.001217040000000%,Token Holder,
0x5d3c2427f5cadd42d734990b5898a8e8b17bf1f1,0.001215920000000%,Token Holder,
0xf9462ac8ba84d675f342ccfd02cecbe22b173276,0.001215680000000%,Token Holder,
0xb70b35791b17e5c999313e104fc46c1600eae0ed,0.001214720000000%,Token Holder,
0xf9e79bb5ba5dda2b40614ce3c969ceaf2f238943,0.001214160000000%,Token Holder,
0x600a9a05dfaf82393c8fb3d5fc790f6efcd7f9dc,0.001213840000000%,Token Holder,
0xc9aabad590456027ad9a5b50225f0da000defbfe,0.001212720000000%,Token Holder,
0xa669e7a0d4b3e4fa48af2de86bd4cd7126be4e13,0.001212640000000%,Token Holder,
0x319a557e045c439302b508754cdf500383efed57,0.001211360000000%,Token Holder,
0xe28a2e1c92d6c9c50a273b5f32b73b1567bf2646,0.001210720000000%,Token Holder,
0x36eea83aa1a3ca9e88569cf03c19a24138260928,0.001209920000000%,Token Holder,
0xb5f2eb3807c50c0ac88e50c43a463be529527904,0.001208960000000%,Token Holder,
0xe164e2b971a5600103daab419aabb34c60875863,0.001208480000000%,Token Holder,
0xf9cd3e8548f70648ce1afda115244f1eb18f2c1d,0.001208400000000%,Token Holder,
0xbce50dd59d29d8e7459b211a71208a3d3bc9df0f,0.001206400000000%,Token Holder,
0x6298b4449b0417e88cc3a63bf9322742c4a2ef33,0.001205040000000%,Token Holder,
0x2f138f0dbbb89b72e58683f939679d3137a48d3f,0.001197680000000%,Token Holder,
0xf6383020bb0cc760019618c18ae45de67e75033e,0.001196560000000%,Token Holder,
0x48b1ff7de5039b585571bf8d4e86e9d5f328bf73,0.001194320000000%,Token Holder,
0xee7000723d93105c853e654578ae6e6fbc402760,0.001193440000000%,Token Holder,
0xdc3cc11485ecd459477afe0781ccc292de1f6a6c,0.001192880000000%,Token Holder,
0x7d88ca952359e41f86c7422fb3138db0d2c441db,0.001189920000000%,Token Holder,
0xd21a0bd3f823802b068da836a213d9fbe82fb717,0.001188000000000%,Token Holder,
0x3a72008918a5096ffacd08c71135560bfaab639e,0.001184000000000%,Token Holder,
0xd7901f83ec0abc97ea49c73190defa8fa22c928d,0.001183840000000%,Token Holder,
0x45336a38660a0b76595d8098f4c82b7570b0efcf,0.001183840000000%,Token Holder,
0x5fa8c3aef4406a8b0cffa018b69ddd83e6e20d6e,0.001180720000000%,Token Holder,
0x88a5e070407de5222c93e0fca0cb3aa334773bd8,0.001180080000000%,Token Holder,
0x89db4ad8b6bc0b6d8d5501ebe09b521157720d09,0.001177440000000%,Token Holder,
0xa636fcbe55d1e7c53c3a0e99e3f5fcbd7f8c965f,0.001177280000000%,Token Holder,
0xd698a094e3b0e4a32b6c4bf5cf253cafac555a4c,0.001177200000000%,Token Holder,
0x7883879ae44faa803185cb98862a2d1954d010f2,0.001175280000000%,Token Holder,
0xd50256884311473bea3e6b870d91bef0aa79fa27,0.001175200000000%,Token Holder,
0x0b5d9cd56bda38668689c46b1962ea75fcc038de,0.001174960000000%,Token Holder,
0x0f0f1c46254e1ea2346510445aaaaa95f90244d6,0.001174000000000%,Token Holder,
0xb662aa4c8a0a728d6e2212e1f4406917ab3cb84a,0.001173200000000%,Token Holder,
0xf3e09f7347debc983c3138d6d91b10aed57ed08a,0.001170400000000%,Token Holder,
0xffbc2521db5f69a8339948e220814c7b465edec9,0.001170400000000%,Token Holder,
0x4f266f295bad85436ecea51e0ae2afe82b11553b,0.001170400000000%,Token Holder,
0x00000072c3fb441f13275f91594a54fa59c3f485,0.001170400000000%,Token Holder,
0xd3be62a78c4fee59d5e47f312203f00a21afc0aa,0.001170400000000%,Token Holder,
0x095e3bf6eb134c288942addfb218c3bc4cd70e63,0.001170400000000%,Token Holder,
0x606c7f1b23a96766fcf0337f79486aa95ba3468d,0.001170400000000%,Token Holder,
0x8f20de83a874bec3e0e3604ac25117f06feb2c18,0.001170400000000%,Token Holder,
0x9d709d4bc6d8f620209a08b859ada6090d16f3ed,0.001170400000000%,Token Holder,
0xe6927d439d14d484292e99b123bc60f5663f4959,0.001170400000000%,Token Holder,
